Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a)
Capistrano,3,3,11,,49,10,26.195823,Pino Nero,True,0.190000,2.224802,30.000000,200.000000,2.450000,0.060000
Capistrano,3,3,12,,52,10,26.701938,Pino Nero,True,0.210000,2.544791,30.000000,200.000000,2.310000,0.060000
Capistrano,3,3,13,,45,9,25.470525,Pino Nero,True,0.160000,1.834591,30.000000,200.000000,2.670000,0.060000
Capistrano,3,3,14,,27,5,21.119772,Pino Nero,True,0.060000,0.572034,30.000000,200.000000,4.440000,0.030000
Capistrano,3,3,15,,54,11,27.023376,Pino Nero,True,0.230000,2.771303,30.000000,200.000000,2.220000,0.070000
Capistrano,3,3,16,,52,10,23.523314,Abete,True,0.210000,2.425564,30.000000,200.000000,2.310000,0.060000
Capistrano,3,3,17,,38,7,21.318113,Abete,True,0.110000,1.178056,30.000000,200.000000,3.160000,0.050000
Capistrano,3,3,18,,50,10,23.247569,Abete,True,0.200000,2.217116,30.000000,200.000000,2.400000,0.060000
Capistrano,3,3,19,,60,12,24.529399,Abete,True,0.280000,3.363262,30.000000,200.000000,2.000000,0.070000
Capistrano,3,3,20,,49,10,26.195823,Pino Nero,True,0.190000,2.224802,30.000000,200.000000,2.450000,0.060000
Capistrano,3,3,21,,46,9,25.657722,Pino Nero,True,0.170000,1.928275,30.000000,200.000000,2.610000,0.060000
Capistrano,3,3,22,,52,10,26.701938,Pino Nero,True,0.210000,2.544791,30.000000,200.000000,2.310000,0.060000
Capistrano,3,3,23,,56,11,24.044338,Abete,True,0.250000,2.873474,30.000000,200.000000,2.140000,0.070000
Capistrano,3,3,24,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,30.000000,200.000000,2.930000,0.050000
Capistrano,3,3,25,,36,7,23.569989,Pino Nero,True,0.100000,1.104963,30.000000,200.000000,3.330000,0.040000
Capistrano,3,3,26,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,30.000000,200.000000,2.860000,0.050000
Capistrano,3,3,27,,32,6,22.566819,Pino Nero,True,0.080000,0.844532,30.000000,200.000000,3.750000,0.040000
Capistrano,3,3,28,,28,5,21.429519,Pino Nero,True,0.060000,0.621918,30.000000,200.000000,4.290000,0.030000
Capistrano,3,3,29,,40,8,24.467355,Pino Nero,True,0.130000,1.404287,30.000000,200.000000,3.000000,0.050000
Capistrano,3,3,30,,36,7,23.569989,Pino Nero,True,0.100000,1.104963,30.000000,200.000000,3.330000,0.040000
Capistrano,4a,13,1,,50,10,26.367891,Pino Nero,True,0.200000,2.328843,30.000000,200.000000,2.400000,0.060000
Capistrano,4a,13,2,,51,10,26.536552,Pino Nero,True,0.200000,2.435502,30.000000,200.000000,2.350000,0.060000
Capistrano,4a,13,3,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,30.000000,200.000000,2.860000,0.050000
Capistrano,4a,13,4,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,30.000000,200.000000,2.860000,0.050000
Capistrano,4a,13,5,,56,11,27.333123,Pino Nero,True,0.250000,3.008464,30.000000,200.000000,2.140000,0.060000
Capistrano,4a,13,6,,46,9,22.661346,Abete,True,0.170000,1.830821,33.000000,200.000000,2.870000,0.060000
Capistrano,4a,13,7,,43,8,22.187194,Abete,True,0.150000,1.567522,33.000000,200.000000,3.070000,0.050000
Capistrano,4a,13,8,,38,7,21.318113,Abete,True,0.110000,1.178056,33.000000,200.000000,3.470000,0.050000
Capistrano,4a,13,9,,48,9,26.020206,Pino Nero,True,0.180000,2.123369,30.000000,200.000000,2.500000,0.050000
Capistrano,4a,13,10,,55,11,23.917657,Abete,True,0.240000,2.757595,32.000000,200.000000,2.330000,0.070000
Capistrano,4a,13,11,,50,10,26.367891,Pino Nero,True,0.200000,2.328843,30.000000,200.000000,2.400000,0.060000
Capistrano,4a,13,12,,39,8,24.251721,Pino Nero,True,0.120000,1.325755,30.000000,200.000000,3.080000,0.040000
Capistrano,4a,13,13,,45,9,22.506821,Abete,True,0.160000,1.740558,32.000000,200.000000,2.840000,0.050000
Capistrano,4a,13,14,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,30.000000,200.000000,3.160000,0.040000
Capistrano,4a,13,15,,47,9,22.812548,Abete,True,0.170000,1.923597,30.000000,200.000000,2.550000,0.050000
Capistrano,4a,13,16,,35,7,23.330055,Pino Nero,True,0.100000,1.036249,30.000000,200.000000,3.430000,0.040000
Capistrano,4a,13,17,,24,5,18.087325,Abete,True,0.050000,0.401933,32.000000,200.000000,5.330000,0.030000
Capistrano,4a,13,18,,45,9,22.506821,Abete,True,0.160000,1.740558,32.000000,200.000000,2.840000,0.050000
Capistrano,4a,13,19,,34,7,20.536130,Abete,True,0.090000,0.909957,32.000000,200.000000,3.760000,0.040000
Capistrano,4a,13,20,,45,9,25.470525,Pino Nero,True,0.160000,1.834591,30.000000,200.000000,2.670000,0.050000
Capistrano,4a,13,21,,50,10,26.367891,Pino Nero,True,0.200000,2.328843,30.000000,200.000000,2.400000,0.060000
Capistrano,4a,13,22,,48,9,26.020206,Pino Nero,True,0.180000,2.123369,30.000000,200.000000,2.500000,0.050000
Capistrano,5a,4,1,,46,9,25.657722,Pino Nero,True,0.170000,1.928275,30.000000,200.000000,2.610000,0.060000
Capistrano,5a,4,2,,55,11,27.179657,Pino Nero,True,0.240000,2.888547,30.000000,200.000000,2.180000,0.070000
Capistrano,5a,4,3,,58,11,24.291051,Abete,True,0.260000,3.113096,30.000000,200.000000,2.070000,0.070000
Capistrano,5a,4,4,,39,8,24.251721,Pino Nero,True,0.120000,1.325755,30.000000,200.000000,3.080000,0.050000
Capistrano,5a,4,5,,54,11,23.788651,Abete,True,0.230000,2.644323,32.000000,200.000000,2.370000,0.070000
Capistrano,5a,4,6,,54,11,23.788651,Abete,True,0.230000,2.644323,32.000000,200.000000,2.370000,0.070000
Capistrano,5a,4,7,,56,11,24.044338,Abete,True,0.250000,2.873474,32.000000,200.000000,2.290000,0.070000
Capistrano,5a,4,8,,40,8,24.467355,Pino Nero,True,0.130000,1.404287,30.000000,200.000000,3.000000,0.050000
Capistrano,5a,4,9,,47,9,25.840892,Pino Nero,True,0.170000,2.024530,30.000000,200.000000,2.550000,0.060000
Capistrano,5a,4,10,,49,10,26.195823,Pino Nero,True,0.190000,2.224802,30.000000,200.000000,2.450000,0.060000
Capistrano,5a,4,11,,49,10,26.195823,Pino Nero,True,0.190000,2.224802,30.000000,200.000000,2.450000,0.060000
Capistrano,5a,4,12,,42,8,22.021760,Abete,True,0.140000,1.484726,32.000000,200.000000,3.050000,0.050000
Capistrano,5a,4,13,,56,11,24.044338,Abete,True,0.250000,2.873474,32.000000,200.000000,2.290000,0.070000
Capistrano,5a,4,14,,52,10,23.523314,Abete,True,0.210000,2.425564,32.000000,200.000000,2.460000,0.070000
Capistrano,5a,4,15,,40,8,24.467355,Pino Nero,True,0.130000,1.404287,30.000000,200.000000,3.000000,0.050000
Capistrano,5a,4,16,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,30.000000,200.000000,2.930000,0.050000
Capistrano,5a,4,17,,55,11,23.917657,Abete,True,0.240000,2.757595,32.000000,200.000000,2.330000,0.070000
Capistrano,5a,4,18,,64,13,28.470423,Pino Nero,True,0.320000,4.065217,30.000000,200.000000,1.880000,0.080000
Capistrano,5a,4,19,,37,7,23.803349,Pino Nero,True,0.110000,1.176108,30.000000,200.000000,3.240000,0.050000
Capistrano,5a,4,20,,34,7,23.083165,Pino Nero,True,0.090000,0.969950,30.000000,200.000000,3.530000,0.040000
Capistrano,5a,4,21,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,30.000000,200.000000,2.860000,0.050000
Capistrano,5a,4,22,,45,9,25.470525,Pino Nero,True,0.160000,1.834591,30.000000,200.000000,2.670000,0.060000
Capistrano,5a,4,23,,71,14,29.354471,Pino Nero,True,0.400000,5.134542,30.000000,200.000000,1.690000,0.090000
Capistrano,5a,5,1,,41,8,21.852340,Abete,True,0.130000,1.404394,30.000000,200.000000,2.930000,0.050000
Capistrano,5a,5,2,,48,9,22.960566,Abete,True,0.180000,2.018898,30.000000,200.000000,2.500000,0.060000
Capistrano,5a,5,3,,56,11,27.333123,Pino Nero,True,0.250000,3.008464,30.000000,200.000000,2.140000,0.070000
Capistrano,5a,5,4,,32,6,22.566819,Pino Nero,True,0.080000,0.844532,30.000000,200.000000,3.750000,0.040000
Capistrano,5a,5,5,,31,6,22.296412,Pino Nero,True,0.080000,0.785378,30.000000,200.000000,3.870000,0.040000
Capistrano,5a,5,6,,47,9,25.840892,Pino Nero,True,0.170000,2.024530,30.000000,200.000000,2.550000,0.060000
Capistrano,5a,5,7,,30,6,22.017138,Pino Nero,True,0.070000,0.728570,30.000000,200.000000,4.000000,0.040000
Capistrano,5a,5,8,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,30.000000,200.000000,2.860000,0.060000
Capistrano,5a,5,9,,34,7,23.083165,Pino Nero,True,0.090000,0.969950,30.000000,200.000000,3.530000,0.040000
Capistrano,5a,5,10,,32,6,22.566819,Pino Nero,True,0.080000,0.844532,30.000000,200.000000,3.750000,0.040000
Capistrano,5a,5,11,,47,9,25.840892,Pino Nero,True,0.170000,2.024530,30.000000,200.000000,2.550000,0.060000
Capistrano,5a,5,12,,52,10,23.523314,Abete,True,0.210000,2.425564,30.000000,200.000000,2.310000,0.070000
Capistrano,5a,5,13,,47,9,25.840892,Pino Nero,True,0.170000,2.024530,30.000000,200.000000,2.550000,0.060000
Capistrano,5a,5,14,,48,9,26.020206,Pino Nero,True,0.180000,2.123369,30.000000,200.000000,2.500000,0.060000
Capistrano,5a,5,15,,44,9,25.279122,Pino Nero,True,0.150000,1.743465,30.000000,200.000000,2.730000,0.060000
Capistrano,5a,5,16,,46,9,25.657722,Pino Nero,True,0.170000,1.928275,30.000000,200.000000,2.610000,0.060000
Capistrano,5a,5,17,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,30.000000,200.000000,2.930000,0.050000
Capistrano,5a,5,18,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,30.000000,200.000000,2.930000,0.050000
Capistrano,5a,5,19,,39,8,24.251721,Pino Nero,True,0.120000,1.325755,30.000000,200.000000,3.080000,0.050000
Capistrano,5a,5,20,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,30.000000,200.000000,2.930000,0.050000
Capistrano,5a,5,21,,39,8,21.500737,Abete,True,0.120000,1.251072,30.000000,200.000000,3.080000,0.050000
Capistrano,5a,5,22,,40,8,21.678736,Abete,True,0.130000,1.326514,30.000000,200.000000,3.000000,0.050000
Capistrano,5a,5,23,,39,8,24.251721,Pino Nero,True,0.120000,1.325755,30.000000,200.000000,3.080000,0.050000
Capistrano,5a,5,24,,49,10,26.195823,Pino Nero,True,0.190000,2.224802,30.000000,200.000000,2.450000,0.060000
Capistrano,5a,5,25,,40,8,24.467355,Pino Nero,True,0.130000,1.404287,30.000000,200.000000,3.000000,0.050000
Capistrano,5a,5,26,,37,7,23.803349,Pino Nero,True,0.110000,1.176108,30.000000,200.000000,3.240000,0.050000
Capistrano,5a,5,27,,53,10,26.864173,Pino Nero,True,0.220000,2.656721,30.000000,200.000000,2.260000,0.070000
Capistrano,5a,5,28,,50,10,26.367891,Pino Nero,True,0.200000,2.328843,30.000000,200.000000,2.400000,0.070000
Capistrano,5a,5,29,,34,7,23.083165,Pino Nero,True,0.090000,0.969950,30.000000,200.000000,3.530000,0.040000
Capistrano,5a,5,30,,44,9,25.279122,Pino Nero,True,0.150000,1.743465,30.000000,200.000000,2.730000,0.060000
Capistrano,5a,5,31,,36,7,23.569989,Pino Nero,True,0.100000,1.104963,30.000000,200.000000,3.330000,0.050000
Capistrano,5a,5,32,,43,8,25.083318,Pino Nero,True,0.150000,1.654885,30.000000,200.000000,2.790000,0.060000
Capistrano,5a,5,33,,37,7,23.803349,Pino Nero,True,0.110000,1.176108,30.000000,200.000000,3.240000,0.050000
Capistrano,6a,14,1,,25,5,18.374328,Abete,True,0.050000,0.442652,20.000000,200.000000,3.200000,0.020000
Capistrano,6a,14,2,,21,4,17.148519,Abete,True,0.030000,0.292683,20.000000,200.000000,3.810000,0.020000
Capistrano,6a,14,3,,24,5,18.087325,Abete,True,0.050000,0.401933,20.000000,200.000000,3.330000,0.020000
Capistrano,6a,14,4,,25,5,18.374328,Abete,True,0.050000,0.442652,20.000000,200.000000,3.200000,0.020000
Capistrano,6a,14,5,,21,4,24.000000,Castagno,True,0.030000,0.400208,30.000000,200.000000,5.710000,0.020000
Capistrano,6a,14,6,,17,3,24.000000,Castagno,True,0.020000,0.263990,30.000000,200.000000,7.060000,0.020000
Capistrano,6a,14,7,,42,8,22.021760,Abete,True,0.140000,1.484726,20.000000,200.000000,1.900000,0.030000
Capistrano,6a,14,8,,20,4,16.805495,Abete,True,0.030000,0.260490,20.000000,200.000000,4.000000,0.020000
Capistrano,6a,14,9,,41,8,21.852340,Abete,True,0.130000,1.404394,20.000000,200.000000,1.950000,0.030000
Capistrano,6a,14,10,,18,3,24.000000,Acero,True,0.030000,0.290040,30.000000,200.000000,6.670000,0.020000
Capistrano,6a,14,11,,28,5,24.000000,Acero,True,0.060000,0.699425,30.000000,200.000000,4.290000,0.030000
Capistrano,6a,14,12,,49,10,23.105532,Abete,True,0.190000,2.116734,20.000000,200.000000,1.630000,0.040000
Capistrano,6a,14,13,,37,7,21.130619,Abete,True,0.110000,1.107450,20.000000,200.000000,2.160000,0.030000
Capistrano,6a,14,14,,41,8,21.852340,Abete,True,0.130000,1.404394,20.000000,200.000000,1.950000,0.030000
Capistrano,6a,14,15,,44,9,22.348824,Abete,True,0.150000,1.652795,20.000000,200.000000,1.820000,0.030000
Capistrano,6a,14,16,,43,8,22.187194,Abete,True,0.150000,1.567522,20.000000,200.000000,1.860000,0.030000
Capistrano,6a,14,17,,26,5,18.650074,Abete,True,0.050000,0.485560,20.000000,200.000000,3.080000,0.020000
Capistrano,6a,14,18,,44,9,22.348824,Abete,True,0.150000,1.652795,20.000000,200.000000,1.820000,0.030000
Capistrano,6a,14,19,,24,5,18.087325,Abete,True,0.050000,0.401933,20.000000,200.000000,3.330000,0.020000
Capistrano,6a,14,20,,34,7,23.083165,Pino Nero,True,0.090000,0.969950,20.000000,200.000000,2.350000,0.030000
Capistrano,6a,14,21,,39,8,21.500737,Abete,True,0.120000,1.251072,20.000000,200.000000,2.050000,0.030000
Capistrano,6a,14,22,,32,6,20.109903,Abete,True,0.080000,0.790080,20.000000,200.000000,2.500000,0.020000
Capistrano,6a,14,23,,33,6,20.326246,Abete,True,0.090000,0.848851,20.000000,200.000000,2.420000,0.020000
Capistrano,6a,14,24,,46,9,22.661346,Abete,True,0.170000,1.830821,20.000000,200.000000,1.740000,0.030000
Capistrano,6a,14,25,,12,2,24.000000,Acero,True,0.010000,0.129846,30.000000,200.000000,10.000000,0.010000
Capistrano,6a,14,26,,8,1,8.000000,Acero,True,0.010000,0.020676,30.000000,200.000000,15.000000,0.000000
Capistrano,6a,14,27,,51,10,23.386793,Abete,True,0.200000,2.320056,20.000000,200.000000,1.570000,0.040000
Capistrano,6a,14,28,,43,8,22.187194,Abete,True,0.150000,1.567522,30.000000,200.000000,2.790000,0.050000
Capistrano,6a,14,29,,30,6,19.656158,Abete,True,0.070000,0.679481,30.000000,200.000000,4.000000,0.030000
Capistrano,6a,14,30,,21,4,17.148519,Abete,True,0.030000,0.292683,30.000000,200.000000,5.710000,0.020000
Capistrano,6a,14,31,,23,4,17.788106,Abete,True,0.040000,0.363380,30.000000,200.000000,5.220000,0.030000
Capistrano,6a,14,32,,26,5,18.650074,Abete,True,0.050000,0.485560,30.000000,200.000000,4.620000,0.030000
Capistrano,6a,14,33,,10,2,24.000000,Castagno,True,0.010000,0.093104,30.000000,200.000000,12.000000,0.010000
Capistrano,6a,14,34,,24,5,18.087325,Abete,True,0.050000,0.401933,20.000000,200.000000,3.330000,0.020000
Capistrano,6a,14,35,,29,6,19.417810,Abete,True,0.070000,0.627619,20.000000,200.000000,2.760000,0.020000
Capistrano,6a,14,36,,32,6,20.109903,Abete,True,0.080000,0.790080,20.000000,200.000000,2.500000,0.020000
Capistrano,6a,14,37,,52,10,23.523314,Abete,True,0.210000,2.425564,20.000000,200.000000,1.540000,0.040000
Capistrano,6a,14,38,,41,8,21.852340,Abete,True,0.130000,1.404394,20.000000,200.000000,1.950000,0.030000
Capistrano,6a,14,39,,30,6,19.656158,Abete,True,0.070000,0.679481,20.000000,200.000000,2.670000,0.020000
Capistrano,6a,14,40,,24,5,18.087325,Abete,True,0.050000,0.401933,20.000000,200.000000,3.330000,0.020000
Capistrano,6a,14,41,,33,6,20.326246,Abete,True,0.090000,0.848851,20.000000,200.000000,2.420000,0.020000
Capistrano,6a,14,42,,25,5,18.374328,Abete,True,0.050000,0.442652,20.000000,200.000000,3.200000,0.020000
Capistrano,6a,14,43,,24,5,18.087325,Abete,True,0.050000,0.401933,20.000000,200.000000,3.330000,0.020000
Capistrano,6a,14,44,,31,6,19.886690,Abete,True,0.080000,0.733629,20.000000,200.000000,2.580000,0.020000
Capistrano,6a,14,45,,44,9,22.348824,Abete,True,0.150000,1.652795,20.000000,200.000000,1.820000,0.030000
Capistrano,6a,14,46,,32,6,20.109903,Abete,True,0.080000,0.790080,20.000000,200.000000,2.500000,0.020000
Capistrano,6a,14,47,,44,9,22.348824,Abete,True,0.150000,1.652795,20.000000,200.000000,1.820000,0.030000
Capistrano,6a,14,48,,31,6,19.886690,Abete,True,0.080000,0.733629,20.000000,200.000000,2.580000,0.020000
Capistrano,6a,6,1,,69,14,35.932918,Douglas,True,0.370000,5.780297,25.000000,200.000000,1.450000,0.080000
Capistrano,6a,6,2,,41,8,27.749752,Douglas,True,0.130000,1.597330,25.000000,200.000000,2.440000,0.050000
Capistrano,6a,6,3,,30,6,19.656158,Abete,True,0.070000,0.679481,25.000000,200.000000,3.330000,0.030000
Capistrano,6a,6,4,,40,8,27.361567,Douglas,True,0.130000,1.500456,25.000000,200.000000,2.500000,0.040000
Capistrano,6a,6,5,,55,11,32.367883,Douglas,True,0.240000,3.323736,25.000000,200.000000,1.820000,0.060000
Capistrano,6a,6,6,,45,9,29.213199,Douglas,True,0.160000,2.019305,25.000000,200.000000,2.220000,0.050000
Capistrano,6a,6,7,,51,10,31.180851,Douglas,True,0.200000,2.758318,25.000000,200.000000,1.960000,0.060000
Capistrano,6a,6,8,,47,9,29.896815,Douglas,True,0.170000,2.251320,25.000000,200.000000,2.130000,0.050000
Capistrano,6a,6,9,,54,11,32.079422,Douglas,True,0.230000,3.176834,25.000000,200.000000,1.850000,0.060000
Capistrano,6a,6,10,,53,10,31.785568,Douglas,True,0.220000,3.033643,25.000000,200.000000,1.890000,0.060000
Capistrano,6a,6,11,,60,12,33.735763,Douglas,True,0.280000,4.114587,25.000000,200.000000,1.670000,0.070000
Capistrano,6a,6,12,,63,12,34.502778,Douglas,True,0.310000,4.634819,25.000000,200.000000,1.590000,0.070000
Capistrano,6a,6,13,,59,12,33.471543,Douglas,True,0.270000,3.948844,25.000000,200.000000,1.690000,0.060000
Capistrano,6a,6,14,,54,11,32.079422,Douglas,True,0.230000,3.176834,25.000000,200.000000,1.850000,0.060000
Capistrano,6a,6,15,,56,11,32.651146,Douglas,True,0.250000,3.474370,25.000000,200.000000,1.790000,0.060000
Capistrano,6a,6,16,,47,9,29.896815,Douglas,True,0.170000,2.251320,25.000000,200.000000,2.130000,0.050000
Capistrano,6a,6,17,,46,9,29.558723,Douglas,True,0.170000,2.133541,25.000000,200.000000,2.170000,0.050000
Capistrano,6a,6,18,,55,11,32.367883,Douglas,True,0.240000,3.323736,25.000000,200.000000,1.820000,0.060000
Capistrano,6a,6,19,,48,9,30.227790,Douglas,True,0.180000,2.372666,25.000000,200.000000,2.080000,0.050000
Capistrano,6a,6,20,,56,11,32.651146,Douglas,True,0.250000,3.474370,25.000000,200.000000,1.790000,0.060000
Capistrano,6a,6,21,,50,10,30.869540,Douglas,True,0.200000,2.626143,25.000000,200.000000,2.000000,0.050000
Capistrano,7a,26,1,,42,8,24.882906,Pino Nero,True,0.140000,1.568838,20.000000,200.000000,1.900000,0.030000
Capistrano,7a,26,2,,48,9,30.227790,Douglas,True,0.180000,2.372666,20.000000,200.000000,1.670000,0.040000
Capistrano,7a,26,3,,46,9,22.661346,Abete,True,0.170000,1.830821,20.000000,200.000000,1.740000,0.040000
Capistrano,7a,26,4,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,20.000000,200.000000,2.110000,0.030000
Capistrano,7a,26,5,,8,1,7.000000,Castagno,True,0.010000,0.020320,30.000000,200.000000,15.000000,0.000000
Capistrano,7a,26,6,,51,10,26.536552,Pino Nero,True,0.200000,2.435502,20.000000,200.000000,1.570000,0.040000
Capistrano,7a,26,7,,9,2,7.000000,Castagno,True,0.010000,0.025411,30.000000,200.000000,13.330000,0.000000
Capistrano,7a,26,8,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,20.000000,200.000000,2.110000,0.030000
Capistrano,7a,26,9,,40,8,27.361567,Douglas,True,0.130000,1.500456,20.000000,200.000000,2.000000,0.030000
Capistrano,7a,26,10,,35,7,23.330055,Pino Nero,True,0.100000,1.036249,20.000000,200.000000,2.290000,0.030000
Capistrano,7a,26,11,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,20.000000,200.000000,1.950000,0.030000
Capistrano,7a,26,12,,48,9,26.020206,Pino Nero,True,0.180000,2.123369,20.000000,200.000000,1.670000,0.040000
Capistrano,7a,26,13,,52,10,31.486117,Douglas,True,0.210000,2.894144,20.000000,200.000000,1.540000,0.040000
Capistrano,7a,26,14,,40,8,24.467355,Pino Nero,True,0.130000,1.404287,20.000000,200.000000,2.000000,0.030000
Capistrano,7a,26,15,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,20.000000,200.000000,2.110000,0.030000
Capistrano,7a,26,16,,12,2,8.000000,Castagno,True,0.010000,0.049012,30.000000,200.000000,10.000000,0.000000
Capistrano,7a,26,17,,35,7,20.739930,Abete,True,0.100000,0.973416,20.000000,200.000000,2.290000,0.030000
Capistrano,7a,26,18,,45,9,25.470525,Pino Nero,True,0.160000,1.834591,20.000000,200.000000,1.780000,0.040000
Capistrano,7a,26,19,,43,8,25.083318,Pino Nero,True,0.150000,1.654885,20.000000,200.000000,1.860000,0.040000
Capistrano,7a,26,20,,38,7,26.555201,Douglas,True,0.110000,1.316873,20.000000,200.000000,2.110000,0.030000
Capistrano,7a,26,21,,51,10,31.180851,Douglas,True,0.200000,2.758318,20.000000,200.000000,1.570000,0.040000
Capistrano,7a,26,22,,46,9,25.657722,Pino Nero,True,0.170000,1.928275,20.000000,200.000000,1.740000,0.040000
Capistrano,8a,25,1,,40,8,21.678736,Abete,True,0.130000,1.326514,27.000000,200.000000,2.700000,0.040000
Capistrano,8a,25,2,,44,9,25.279122,Pino Nero,True,0.150000,1.743465,27.000000,200.000000,2.450000,0.050000
Capistrano,8a,25,3,,36,7,20.937988,Abete,True,0.100000,1.039242,27.000000,200.000000,3.000000,0.040000
Capistrano,8a,25,4,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,27.000000,200.000000,2.840000,0.040000
Capistrano,8a,25,5,,18,3,14.808467,Douglas,True,0.030000,0.173918,30.000000,200.000000,6.670000,0.010000
Capistrano,8a,25,6,,41,8,24.677665,Pino Nero,True,0.130000,1.485309,27.000000,200.000000,2.630000,0.050000
Capistrano,8a,25,7,,32,6,22.566819,Pino Nero,True,0.080000,0.844532,27.000000,200.000000,3.380000,0.030000
Capistrano,8a,25,8,,38,7,24.030485,Pino Nero,True,0.110000,1.249701,27.000000,200.000000,2.840000,0.040000
